temperature,vibration,pressure,rpm,failure
77.48357076505616,1.4072105448015113,128.6482443849101,1800.924556686979,0
74.30867849414408,2.230453730859983,129.53397533237978,1930.9954998414742,0
78.23844269050346,0.3337207429195171,128.26231489962467,1742.8434150785376,0
82.61514928204012,2.93620616870867,117.03584556345244,1873.943025006917,0
73.82923312638331,4.006255659211062,105.38006220173122,1837.3301703382976,0
73.8293152152541,4.790581826355487,133.33387300220426,2279.1731795868563,1
82.89606407753696,0.5003239740409658,125.81873956823205,2344.033133686094,0
78.83717364576455,1.294769931879764,116.8050992942733,2917.421131232257,0
72.65262807032524,4.474844499679115,125.42873348103672,1793.3559706522847,1
77.71280021792982,2.14312822472979,120.7486130625003,2462.513565242244,0
72.68291153593769,3.943400082533163,133.18617926219474,2725.8889034812846,0
72.67135123214871,0.7861662118711152,100.70219768194974,2340.3621956745787,0
76.20981135783018,6.16900527628011,116.02809033486568,1882.5054787516135,1
65.43359877671101,0.7255042831582676,135.99054515478687,1893.8253450300003,0
66.37541083743484,2.873190858171087,125.63198403467312,1558.8795796064999,0
72.18856235379513,2.9283788411571017,137.72606668314208,1958.1663398227224,0
69.93584439832789,1.663689996955823,107.78192906836536,2616.90551850507,0
76.57123666297637,3.5405728215270074,130.72196715938486,1571.2766358106655,0
70.45987962239394,3.612146425838817,130.12224423453833,1828.942923757246,0
67.93848149332354,3.339505816287343,103.18271464671166,2559.3487477976732,0
82.32824384460777,1.638244502397149,117.04497710466916,2673.977344234315,0
73.87111849756732,1.3815785248821655,118.93470894805917,2182.977615092893,0
75.33764102343962,1.7882336811220387,103.80443971232594,2547.1115077179734,0
67.87625906893271,1.2216401345075338,117.25397673479561,2081.928252982338,0
72.27808637737408,5.3598469683961465,128.73183140778605,1739.8698675361914,1
75.55461294854933,1.9172750117352073,116.09076940475259,2097.22424028436,0
69.24503211288848,2.8127283834352266,122.42133155674027,2369.951730304714,0
76.87849009172837,4.4623619127371255,122.49370282727652,2922.0799227793354,0
71.99680655040598,1.1687090040787802,119.87856588861234,1603.126428133016,0
73.54153125103362,0.6945072888906483,112.94817975974571,2261.0911407674407,0
71.99146693885301,1.2254429602626509,126.58813974883898,1993.3796673160866,0
84.26139092254469,3.043695977609911,104.12966238474009,2262.4675414150415,0
74.93251387631032,2.893935991467955,120.08588138508182,1535.9631710647975,0
69.71144535522049,3.3349251520545136,133.85486340518088,1969.538032052372,0
79.11272456051594,2.30539197224853,115.52626750158785,2729.8022212905075,0
68.89578175014489,0.12694089559128097,112.72678778497723,2330.9126007819564,0
76.04431797502377,2.24888077654572,127.25516138775377,2175.873739224176,0
65.20164938060113,4.874199116801837,121.63431760587132,1928.2876075730094,0
68.35906975550785,5.739048793319205,127.45447282056932,1947.063784187034,0
75.98430617934562,2.675644759106352,120.38498485695273,2074.6521503858767,0
78.69233289997705,2.901897557327959,96.1170754924882,2753.356064946841,0
75.85684140594985,3.892070330636764,131.79913410425698,2950.8198102124024,0
74.4217585880588,5.631066806611825,140.70026382478275,2157.983072025562,0
73.49448152205356,2.5010225273061524,132.84041006836287,2090.0292581216427,0
67.60739004816287,3.854307998122624,84.6114227493024,2769.826163729794,0
71.40077895802645,1.5782547606703439,124.51088212505566,2140.3579809544553,0
72.69680614520107,0.8028913353508051,115.33254189424954,2328.027258443477,0
80.28561113109458,1.720998358102273,109.15756246388291,1846.4124968981166,0
76.71809144784231,6.4993850942189635,121.22732161638272,2615.253803668613,1
66.18479922318633,3.9088357443329627,118.5105270510028,2297.9824774061726,0
76.62041984697397,0.8795696592062685,125.08657804279841,2713.5518253605123,0
73.07458859791842,4.0361229131639185,120.56580189305454,2671.0990950430046,0
71.6153899984702,0.9458039135362133,108.79187893111023,1822.507152405043,0
78.05838144420434,3.3020509905127406,114.23398223257028,2573.4533258366437,0
80.15499761247976,1.128446992964615,112.62041443674984,2700.081611927057,0
79.65640059558099,0.8316538651584957,102.83516823255553,2019.1608611735926,0
70.80391238388681,7.220956150575261,106.28355356046117,1758.913669353412,0
73.45393812074393,1.9161009686891617,117.88931330114806,1503.9482333693823,0
76.65631715701782,3.8594290629223673,134.23754075307278,2176.355479639722,1
79.8777256356118,2.5800797802635396,114.64442920301205,2028.6490973082623,0
72.60412881077355,1.0181460194483267,112.4256922524721,2332.3647507381133,0
74.07170511668092,2.0829330473994108,108.18713193327174,1782.0616388831786,0
69.46832512996986,1.026508285291654,120.30536494995351,2789.498321499713,0
69.01896687959665,10.686686888525097,131.79259334610126,1886.6328234421644,1
79.06262911197099,4.347966859672508,140.0268276640859,1839.644407631475,0
81.78120014285412,2.5437578604779914,122.85399376721686,2221.071084726534,0
74.63994939209833,3.7162089961579543,121.39993742636435,2248.2765356164114,0
80.01766448946012,4.156970082679976,114.56526892746457,1822.6278431776393,0
76.80818012523817,4.16459696753258,116.23433378508989,1907.7910900888737,0
71.77440122697438,4.042470606410751,126.29175091050703,1754.5578587328673,0
76.80697802754207,3.8300850086540805,116.85124667936921,2577.69026748475,0
82.69018283232984,2.7024766944462097,118.37717552832586,2655.133546881123,0
74.82086980445024,6.85934268568233,119.74652725249575,2193.492746188924,1
82.82321827907003,2.8328235354305624,114.09171889092524,2571.130534027526,0
61.901274479551276,2.5998440607724493,119.25020740922449,2603.9030879061684,0
79.10951252187611,2.8509224921596448,99.80593871209199,1707.413291516713,0
75.43523534119086,3.002794691356889,125.48835883018462,2949.267037251805,0
73.50496324767066,0.5047468461787972,143.51771838972056,2731.547920644646,0
75.45880388267751,1.214353703207586,114.47956384836934,1806.7251917937351,0
65.06215542699553,2.3053314162394174,123.7383714500167,1779.2475536191055,0
73.90164056081244,0.47708708513514086,128.51576320246184,1688.4917183693742,0
76.78556285755873,2.5406650254644876,132.80215272717462,1707.5678438128775,0
82.38947022370758,2.9738902225066073,117.3567851125982,2622.2426985430443,0
72.40864890863176,0.7675927917473783,101.9668274631128,2204.4813854274353,0
70.95753198553406,1.486295464710476,122.67231950848763,2674.401259109801,0
72.49121478207732,5.893793135066417,121.28628690654428,2619.382341525308,0
79.57701058851038,3.7429379703689687,116.54333625323997,2406.9190702578326,0
76.64375554829843,3.5942366772524705,118.6648787711566,2529.5499098680193,0
72.3511989811648,5.421639545466425,121.4368044501773,1527.5335865687127,0
77.56633716556678,1.2355838438896036,123.61761992103851,1967.666470207533,0
75.4853877467402,0.7698749906618483,123.19809710239917,2456.733268889115,0
79.84322495266444,4.940798457168009,117.82314340498871,1514.0174302293663,0
71.48973453061323,2.355786900126503,123.84278834985952,1549.4654155238902,0
73.36168926701116,1.2064185312492448,117.14969151725138,2777.831973705575,0
73.0394592343392,0.5002569509582103,126.42025501535319,2526.037292538108,0
67.68242525933941,2.875084458591827,113.725571645235,1898.0545996805158,0
76.48060138532288,2.1497530622433514,120.73058192149563,2531.944260178064,0
76.30527636089944,1.8697282145053995,103.7626141788277,2688.6850037088952,0
75.02556728321231,0.19724557412466315,116.30089530542853,1960.1914246651518,0
73.82706433312427,6.800357611757513,125.67488721129979,1554.0560662487812,0
67.92314628974793,0.6320965364481872,109.66265133291931,2899.1686870316016,0
72.89677338617321,2.018365812786049,116.79899523649917,2017.7697574434458,0
73.28642741736616,1.75749370840499,95.94930450089791,1659.7226449270595,0
70.9886136538919,3.821699230666256,106.3192589146801,2237.785307089721,0
74.19357144166996,0.506601611765826,108.93525443886098,2652.7016934962007,0
77.02025428407269,3.5060436130138264,121.01751050771638,1832.4709719263387,0
84.43092950605265,2.8856524260065584,123.33409012392713,1904.235075200045,0
75.8728890641592,1.4247035645103536,119.43944434059803,1864.0724801978747,0
76.28775195361382,3.418741182810952,116.17406617112621,2987.509579247517,0
74.62777042116916,2.5372631323192505,116.20898251651252,1796.105600595814,0
65.4061439235048,7.874733595304269,127.16045749040494,2363.280325449186,0
74.86743062275391,2.1482391292597525,122.12819846883053,2887.8969624854462,0
75.30115104970513,1.0676036373738502,116.66054403694638,1720.3448533166688,0
87.31621056242643,3.5309314740058118,132.9329949524126,2956.2812968015505,0
74.03819517609439,1.94144808059988,139.499750409961,2921.215851593437,0
76.50773671166806,2.4986280635405445,107.5425754976633,2826.8579805873937,0
74.82644115147379,0.7762241939486185,125.22510070210511,1821.8347819950034,0
69.15660981190234,3.862864882308848,150.89889607686385,2451.0825840164753,0
80.7141140725751,1.695768072555652,122.80205541050195,2641.33720944186,0
78.75966516343387,3.051025413487907,121.15442636164276,2979.0418922946446,0
78.95515973521523,9.16888117044273,119.44266060106386,1770.6357331220556,1
70.4530627260263,2.0514989573233033,124.90181517490741,2649.038849278945,0
82.0139715546805,4.235768498473424,127.54899166549883,2008.2017548906695,0
67.9907446860386,2.1652258733545473,107.55233125830817,1763.4396983520035,0
77.93428546900135,1.4415533759987635,119.73516371711172,2132.065411820782,0
85.95227812904989,6.030884915639962,97.3050213550259,2690.7538682229247,1
70.04731837434656,0.3476032723631084,117.906833833785,2197.2747055560785,0
